,Unnamed: 0,City,CongregantUsers,Country,County,DaysOwned,LikesProduct,Deactivated,Denomination,DenominationalGroup,ID,OrganizationClass,PostalCode,Product,Purchased,StaffUsers,State,Status,StatusReason,TWA,Timeline,Unnamed: 0.1.1,UsingAccounting,UsingBackGroundChecks,UsingCheckin,UsingMinistrySmart,UsingMissionInsite,UsingMobileCheckin,UsingOnlineGiving,UsingOpenInvitationModel,UsingPathways,UsingRefreshWebsites,StateCleaned
890,890,Red Bank,CU < 50,US,Monmouth,774,True,False,Presbyterian - PCUSA,Presbyterian,AMQJXA00034B,Church,07701-2410,Realm Inform,2020-04-20,19.0,NJ,Active,,2200.0,Covid Purchase,890,True,False,False,False,False,False,False,False,False,False,NJ
891,891,Ringgold,CU < 50,US,Pittsylvania,1201,True,False,Baptist - SBC,Baptist,AMQJXA00034E,Church,24586-5113,Realm Connect,2019-02-18,1.0,VA,Active,,500.0,> 1200 days,891,True,False,False,False,False,False,True,False,False,False,VA
892,892,Zebulon,N,US,Pike,58,True,False,Baptist - SBC,Baptist,AMQJXA00034H,Church,30295,Realm Connect,2022-04-06,,GA,Active,,280.0,< 1 Yr,892,False,False,False,False,True,False,False,False,False,False,GA
893,893,Bluffton,CU < 50,US,Beaufort,1810,True,False,Presbyterian - PCUSA,Presbyterian,AMQJXA00034O,Church,29910-5920,Realm Connect,2017-06-19,10.0,SC,Active,,550.0,> 1200 days,893,True,False,False,False,False,False,False,False,False,False,SC
894,894,Old Hickory,N,US,Davidson,1817,False,True,Baptist - SBC,Baptist,AMQJXA00034Q,Church,37138-1906,Realm Connect,2017-06-12,,TN,Not Using,Not satisfied with software,800.0,> 1200 days,894,True,False,False,False,False,False,False,False,False,False,TN
895,895,Cocoa Beach,N,US,Brevard,67,True,False,Church of Christ,Church of Christ,AMQJXA00034Y,Church,32931-2612,Realm Inform,2022-03-28,,FL,Active,,190.0,< 1 Yr,895,False,False,False,False,False,False,False,False,False,False,FL
896,896,Joanna,CU < 50,US,Laurens,1592,True,False,Baptist - SBC,Baptist,AMQJXA000352,Church,29351-1408,Realm Inform,2018-01-23,1.0,SC,Active,,560.0,> 1200 days,896,True,False,False,False,False,False,False,False,False,False,SC
897,897,Greeley,N,US,Weld,1591,False,True,Baptist - SBC,Baptist,AMQJXA000355,Church,80631-7037,Realm Connect,2018-01-24,,CO,Not Using,Financial,590.0,> 1200 days,897,True,False,False,False,False,False,False,False,False,False,CO
898,898,Jacksonville,N,US,Duval,326,True,False,Baptist - CBF,Baptist,AMQJXA000357,Church,32207-6321,Realm Connect,2021-07-12,,FL,Active,,750.0,< 1 Yr,898,True,False,False,False,False,False,False,False,False,False,FL
899,899,Ridgeland,CU < 50,US,Jasper,1793,True,False,Baptist,Baptist,AMQJXA00035K,Church,29936-5438,Realm Inform,2017-07-06,3.0,SC,Active,,550.0,> 1200 days,899,False,False,False,False,False,False,False,False,False,False,SC
900,900,Humboldt,50 <= CU < 200,US,Gibson,1836,True,False,Baptist - SBC,Baptist,AMQJXA00035R,Church,38343-2798,Realm Connect,2017-05-24,52.0,TN,Active,,800.0,> 1200 days,900,True,False,True,False,False,True,True,False,False,False,TN
901,901,Angleton,CU < 50,US,Brazoria,1355,True,False,Baptist - SBC,Baptist,AMQJXA000368,Church,77515-4621,Realm Connect,2018-09-17,6.0,TX,Active,,1200.0,> 1200 days,901,True,False,False,False,False,False,True,False,False,False,TX
902,902,Abilene,N,US,Taylor,329,True,False,Baptist - SBC,Baptist,AMQJXA00036H,Church,79605-2799,Realm Multiply,2021-07-09,,TX,Active,,5740.0,< 1 Yr,902,True,False,True,False,False,False,False,False,False,False,TX
903,903,Newnan,CU < 50,US,Coweta,1292,True,False,Baptist - SBC,Baptist,AMQJXA00037L,Church,30265-3181,Realm Connect,2018-11-19,14.0,GA,Active,,899.0,> 1200 days,903,True,False,True,False,True,False,True,False,True,False,GA
904,904,Silver Creek,50 <= CU < 200,US,Floyd,780,True,False,Baptist - SBC,Baptist,AMQJXA00037Y,Church,30173,Realm Connect,2020-04-14,15.0,GA,Active,,1952.0,Covid Purchase,904,True,False,False,True,True,False,True,False,False,False,GA
905,905,Saint Joseph,CU < 50,US,Buchanan,1291,True,False,Baptist - SBC,Baptist,AMQJXA000381,Church,64501-2393,Realm Connect,2018-11-20,1.0,MO,Active,,350.0,> 1200 days,905,True,False,False,False,False,False,False,False,False,False,MO
906,906,Amite,CU < 50,US,Tangipahoa,1827,True,False,Baptist - SBC,Baptist,AMQJXA000382,Church,70422-2539,Realm Connect,2017-06-02,3.0,LA,Active,,500.0,> 1200 days,906,True,False,False,False,False,False,True,False,False,False,LA
907,907,Maitland,CU < 50,US,Orange,1647,True,False,Presbyterian - PCUSA,Presbyterian,AMQJXA00038B,Church,32751-4701,Realm Multiply,2017-11-29,19.0,FL,Active,,600.0,> 1200 days,907,True,False,False,False,False,False,False,False,True,False,FL
908,908,Maryville,CU < 50,US,Madison,1498,True,False,Baptist - SBC,Baptist,AMQJXA00038C,Church,62062-8502,Realm Connect,2018-04-27,36.0,IL,Active,,2229.0,> 1200 days,908,True,False,True,False,False,False,False,False,True,False,IL
909,909,Raleigh,CU < 50,US,Wake,1739,True,False,Baptist - SBC,Baptist,AMQJXA00038H,Church,27609-4888,Realm Connect,2017-08-29,4.0,NC,Active,,500.0,> 1200 days,909,True,False,False,False,False,False,True,True,False,False,NC
910,910,Tempe,CU < 50,US,Maricopa,1123,True,False,Presbyterian - PCUSA,Presbyterian,AMQJXA00038K,Church,85282-3597,Realm Connect,2019-05-07,16.0,AZ,Active,,223.0,820 <= days < 1200,910,True,False,False,False,False,True,True,False,False,False,AZ
911,911,Albany,N,US,Dougherty,393,True,False,Baptist - SBC,Baptist,AMQJXA00038L,Church,31705-9501,Realm Connect,2021-05-06,,GA,Active,,680.0,365 <= days < 650,911,True,False,False,False,False,False,False,False,False,False,GA
912,912,Gallatin,200 <= CU,US,Sumner,842,True,False,Baptist - SBC,Baptist,AMQJXA00038P,Church,37066-2908,Realm Connect,2020-02-12,16.0,TN,Active,,2000.0,820 <= days < 1200,912,True,False,True,False,False,True,True,False,False,False,TN
913,913,Apopka,CU < 50,US,Orange,942,True,False,Episcopal,Episcopal and Anglican,AMQJXA00038Y,Church,32703-5343,Realm Connect,2019-11-04,4.0,FL,Active,,380.0,820 <= days < 1200,913,True,False,False,False,False,False,True,False,False,False,FL
914,914,Jacksonville,N,US,Pulaski,1858,False,True,Baptist - SBC,Baptist,AMQJXA00039N,Church,72076-3119,Realm Connect,2017-05-02,,AR,Not Using,Product,1572.0,> 1200 days,914,False,False,False,False,False,False,False,False,False,False,AR
915,915,North Highlands,N,US,Sacramento,143,True,False,Baptist - SBC,Baptist,AMQJXA00039W,Church,95660-3104,Realm Inform,2022-01-11,,CA,Active,,600.0,< 1 Yr,915,False,False,False,False,False,False,False,False,False,False,CA
916,916,Richmond,CU < 50,US,Richmond City,1232,True,False,Baptist - SBC,Baptist,AMQJXA0003A1,Church,23223-4304,Realm Inform,2019-01-18,5.0,VA,Active,,500.0,> 1200 days,916,False,False,False,False,False,False,False,False,False,False,VA
917,917,Atlanta,50 <= CU < 200,US,Fulton,546,True,False,Episcopal,Episcopal and Anglican,AMQJXA0003A5,Church,30327-1638,Realm Connect,2020-12-04,10.0,GA,Active,,850.0,365 <= days < 650,917,True,False,False,True,False,False,True,False,False,False,GA
918,918,Fountain Hills,CU < 50,US,Maricopa,1768,True,False,Baptist - SBC,Baptist,AMQJXA0003A8,Church,85268-5740,Realm Connect,2017-07-31,5.0,AZ,Active,,245.0,> 1200 days,918,False,False,True,False,False,True,True,False,False,False,AZ
919,919,Springfield,N,US,Greene,135,True,False,Baptist - SBC,Baptist,AMQJXA0003AB,Church,65810-2702,Realm Multiply,2022-01-19,,MO,Active,,579.0,< 1 Yr,919,True,False,False,False,False,False,False,False,False,False,MO
920,920,Ferriday,CU < 50,US,Concordia,953,False,True,Baptist - SBC,Baptist,AMQJXA0003AH,Church,71334-2516,Realm Connect,2019-10-24,3.0,LA,Not Using,No Longer Needed,750.0,820 <= days < 1200,920,False,False,False,False,False,False,True,False,False,False,LA
921,921,Lavonia,50 <= CU < 200,US,Franklin,896,True,False,Baptist - SBC,Baptist,AMQJXA0003AJ,Church,30553-1861,Realm Connect,2019-12-20,10.0,GA,Active,,650.0,820 <= days < 1200,921,True,False,False,False,True,False,True,False,False,False,GA
922,922,Danville,CU < 50,US,Boyle,500,True,False,Baptist - SBC,Baptist,AMQJXA0003AK,Church,40422-9495,Realm Connect,2021-01-19,8.0,KY,Active,,946.0,365 <= days < 650,922,True,False,False,False,False,False,False,False,False,False,KY
923,923,Chantilly,50 <= CU < 200,US,Fairfax,459,True,False,Baptist,Baptist,AMQJXA0003AO,Church,20151-2902,Realm Connect,2021-03-01,10.0,VA,Active,,850.0,365 <= days < 650,923,True,False,True,True,False,False,False,False,False,False,VA
924,924,Beckley,50 <= CU < 200,US,Raleigh,682,True,False,Baptist - SBC,Baptist,AMQJXA0003AX,Church,25801-6297,Realm Connect,2020-07-21,7.0,WV,Active,,1704.0,Covid Purchase,924,True,False,True,True,False,True,True,True,False,False,WV
925,925,Huntington,50 <= CU < 200,US,Angelina,1137,True,False,Baptist - SBC,Baptist,AMQJXA0003AY,Church,75949-8656,Realm Connect,2019-04-23,10.0,TX,Active,,600.0,820 <= days < 1200,925,True,False,True,False,False,False,True,True,True,False,TX
926,926,Dora,50 <= CU < 200,US,Jefferson,1582,True,False,Baptist - SBC,Baptist,AMQJXA0003B5,Church,35062-1535,Realm Connect,2018-02-02,8.0,AL,Active,,600.0,> 1200 days,926,False,False,True,False,False,True,True,True,False,False,AL
927,927,Alpharetta,200 <= CU,US,Fulton,938,True,False,Baptist - SBC,Baptist,AMQJXA0003BA,Church,30009-3702,Realm Connect,2019-11-08,24.0,GA,Active,,1726.0,820 <= days < 1200,927,False,False,True,False,True,False,True,True,False,False,GA
928,928,Rocky Mount,50 <= CU < 200,US,Nash,920,True,False,Baptist - SBC,Baptist,AMQJXA0003BF,Church,27804-5703,Realm Connect,2019-11-26,8.0,NC,Active,,1200.0,820 <= days < 1200,928,False,False,False,False,True,False,True,False,False,False,NC
929,929,Plano,50 <= CU < 200,US,Collin,1283,True,False,Non - Denominational,Non - Denominational,AMQJXA0003BG,Non Profit Org Faith Based,75086-0157,Realm Connect,2018-11-28,4.0,TX,Active,,0.0,> 1200 days,929,False,False,False,False,False,False,True,False,False,False,TX
930,930,Washington,CU < 50,US,District of Columbia,1775,True,False,Episcopal,Episcopal and Anglican,AMQJXA0003BJ,Church,20001-1606,Realm Connect,2017-07-24,4.0,DC,Active,,300.0,> 1200 days,930,True,False,False,False,True,False,True,False,False,False,DC
931,931,Live Oak,200 <= CU,US,Suwannee,1171,True,False,Baptist - SBC,Baptist,AMQJXA0003BS,Church,32064-2307,Realm Connect,2019-03-20,7.0,FL,Active,,1000.0,820 <= days < 1200,931,True,False,False,False,False,False,True,False,False,False,FL
932,932,Cross Lanes,50 <= CU < 200,US,Kanawha,1808,True,False,Baptist - SBC,Baptist,AMQJXA0003BU,Church,25313-1422,Realm Connect,2017-06-21,6.0,WV,Active,,650.0,> 1200 days,932,True,False,False,False,False,False,False,False,False,False,WV
933,933,Charlotte,N,US,Mecklenburg,91,True,False,Baptist,Baptist,AMQJXA0003BY,Church,28209-2134,Realm Connect,2022-03-04,,NC,Active,,800.0,< 1 Yr,933,False,False,False,False,False,False,False,False,False,False,NC
934,934,Troy,CU < 50,US,Obion,1739,True,False,Baptist - SBC,Baptist,AMQJXA0003C5,Church,38260-5953,Realm Connect,2017-08-29,3.0,TN,Active,,1200.0,> 1200 days,934,True,False,False,False,False,False,True,False,False,False,TN
935,935,Corbin,N,US,Whitley,1353,False,True,Baptist - SBC,Baptist,AMQJXA0003CG,Church,40701-1600,Realm Connect,2018-09-19,,KY,Not Using,Product,2000.0,> 1200 days,935,False,False,False,False,False,False,False,False,False,False,KY
936,936,Avondale Estates,CU < 50,US,DeKalb,1459,True,False,Baptist - SBC,Baptist,AMQJXA0003CT,Church,30002-1372,Realm Inform,2018-06-05,3.0,GA,Active,,1100.0,> 1200 days,936,False,False,False,False,True,False,True,False,False,False,GA
937,937,Bainbridge,50 <= CU < 200,US,Decatur,1043,True,False,Baptist - SBC,Baptist,AMQJXA0003CV,Church,39817-4037,Realm Connect,2019-07-26,7.0,GA,Active,,1368.0,820 <= days < 1200,937,True,False,True,False,True,False,True,False,True,False,GA
938,938,McDonough,N,US,Henry,1548,False,True,Church of God - TN (COGT),Church of God,AMQJXA0003D2,Church,30253-3901,Realm Connect,2018-03-08,,GA,Not Using,Staff change,300.0,> 1200 days,938,False,False,False,False,False,False,False,False,False,False,GA
939,939,Greenwood,CU < 50,US,Leflore,1281,True,False,Baptist - SBC,Baptist,AMQJXA0003D7,Church,38930-3024,Realm Connect,2018-11-30,6.0,MS,Active,,1609.0,> 1200 days,939,True,False,False,False,False,False,False,False,False,False,MS
940,940,Richmond,CU < 50,US,Richmond City,826,True,False,Baptist - SBC,Baptist,AMQJXA0003D8,Church,23225-4470,Realm Inform,2020-02-28,3.0,VA,Active,,500.0,820 <= days < 1200,940,True,False,False,False,False,False,True,False,False,False,VA
941,941,Lubbock,N,US,Lubbock,92,True,False,Baptist - SBC,Baptist,AMQJXA0003DC,Church,79412-3430,Realm Connect,2022-03-03,,TX,Active,,1725.0,< 1 Yr,941,False,False,False,False,False,False,False,False,False,False,TX
942,942,Richmond,CU < 50,US,Richmond City,1584,True,False,Baptist - CBF,Baptist,AMQJXA0003DE,Church,23231-3445,Realm Connect,2018-01-31,4.0,VA,Active,,856.0,> 1200 days,942,True,False,False,False,False,False,True,False,False,False,VA
943,943,Holts Summit,50 <= CU < 200,US,Callaway,1544,True,False,Baptist - SBC,Baptist,AMQJXA0003DF,Church,65043-1434,Realm Connect,2018-03-12,17.0,MO,Active,,725.0,> 1200 days,943,True,False,True,False,False,True,True,False,False,False,MO
944,944,Jacksonville,CU < 50,US,Duval,1200,True,False,Baptist - SBC,Baptist,AMQJXA0003DQ,Church,32210-7299,Realm Inform,2019-02-19,1.0,FL,Active,,550.0,> 1200 days,944,False,False,False,False,False,False,False,False,False,False,FL
945,945,Louisville,200 <= CU,US,Jefferson,1143,True,False,Baptist - SBC,Baptist,AMQJXA0003DR,Church,40210-1321,Realm Multiply,2019-04-17,60.0,KY,Active,,8000.0,820 <= days < 1200,945,True,False,False,False,False,False,True,False,False,False,KY
946,946,Dothan,50 <= CU < 200,US,Houston,1143,True,False,Presbyterian - PCA,Presbyterian,AMQJXA0003DY,Church,36305-1103,Realm Connect,2019-04-17,12.0,AL,Active,,750.0,820 <= days < 1200,946,True,False,True,False,False,True,True,False,False,False,AL
947,947,Ponca City,50 <= CU < 200,US,Kay,1781,True,False,Baptist - SBC,Baptist,AMQJXA0003E1,Church,74601-5498,Realm Connect,2017-07-18,9.0,OK,Active,,2000.0,> 1200 days,947,False,False,True,False,False,False,True,True,False,False,OK
948,948,Arcadia,CU < 50,US,Claiborne,906,True,False,Baptist - SBC,Baptist,AMQJXA0003E3,Church,71001-5617,Realm Connect,2019-12-10,2.0,LA,Active,,150.0,820 <= days < 1200,948,False,False,False,False,False,False,True,False,False,False,LA
949,949,Salisbury,CU < 50,US,Rowan,848,True,False,Baptist - Missionary,Baptist,AMQJXA0003EC,Church,28146-8586,Realm Connect,2020-02-06,6.0,NC,Active,,258.0,820 <= days < 1200,949,True,False,False,False,False,False,False,False,False,False,NC
950,950,Hattiesburg,50 <= CU < 200,US,Lamar,1851,True,False,Baptist - SBC,Baptist,AMQJXA0003ED,Church,39402-2227,Realm Connect,2017-05-09,7.0,MS,Active,,400.0,> 1200 days,950,True,False,True,False,False,False,True,False,False,False,MS
951,951,University Park,50 <= CU < 200,US,Will,934,True,False,Baptist - American,Baptist,AMQJXA0003EK,Church,60484-2719,Realm Connect,2019-11-12,13.0,IL,Active,,300.0,820 <= days < 1200,951,True,False,True,False,False,False,True,False,False,False,IL
952,952,Jacksonville,50 <= CU < 200,US,Duval,1122,True,False,Baptist - SBC,Baptist,AMQJXA0003EQ,Church,32222-2014,Realm Connect,2019-05-08,7.0,FL,Active,,375.0,820 <= days < 1200,952,True,False,False,False,False,False,True,True,False,False,FL
953,953,Prattville,CU < 50,US,Autauga,1008,True,False,Presbyterian - PCA,Presbyterian,AMQJXA0003EY,Church,36067-3023,Realm Connect,2019-08-30,6.0,AL,Active,,375.0,820 <= days < 1200,953,True,False,False,False,False,False,True,False,False,False,AL
954,954,Jeffersontown,CU < 50,US,Jefferson,1320,True,False,Baptist - SBC,Baptist,AMQJXA0003F6,Church,40299-3818,Realm Connect,2018-10-22,4.0,KY,Active,,1500.0,> 1200 days,954,True,False,False,False,False,False,False,False,False,False,KY
955,955,Egg Harbor Township,50 <= CU < 200,US,Atlantic,1348,True,False,Non - Denominational,Non - Denominational,AMQJXA0003F8,Church,08234-6964,Realm Connect,2018-09-24,30.0,NJ,Active,,1500.0,> 1200 days,955,True,False,True,False,False,False,True,False,True,False,NJ
956,956,Hazlehurst,CU < 50,US,Copiah,977,True,False,Baptist - SBC,Baptist,AMQJXA0003FE,Church,39083-0749,Realm Connect,2019-09-30,7.0,MS,Active,,960.0,820 <= days < 1200,956,True,False,False,False,False,False,True,False,False,False,MS
957,957,Abbeville,N,US,Vermilion,283,True,False,Baptist - SBC,Baptist,AMQJXA0003FG,Church,70510-5106,Realm Inform,2021-08-24,,LA,Active,,100.0,< 1 Yr,957,False,False,False,False,False,False,False,False,False,False,LA
958,958,Wilmington,200 <= CU,US,Pender,1486,True,False,Baptist - SBC,Baptist,AMQJXA0003FI,Church,28411-6867,Realm Connect,2018-05-09,54.0,NC,Active,,3043.0,> 1200 days,958,True,False,True,False,False,True,True,False,True,False,NC
959,959,Chapel Hill,CU < 50,US,Orange,975,True,False,Baptist - SBC,Baptist,AMQJXA0003FJ,Church,27517-2354,Realm Inform,2019-10-02,4.0,NC,Active,,345.0,820 <= days < 1200,959,True,False,False,False,False,False,False,False,False,False,NC
960,960,El Dorado,50 <= CU < 200,US,Union,1494,True,False,Baptist - SBC,Baptist,AMQJXA0003FO,Church,71730-6733,Realm Connect,2018-05-01,5.0,AR,Active,,1700.0,> 1200 days,960,True,False,True,False,False,False,True,False,False,False,AR
961,961,Abingdon,50 <= CU < 200,US,Washington,940,True,False,Baptist - CBF,Baptist,AMQJXA0003FS,Church,24210-2633,Realm Connect,2019-11-06,9.0,VA,Active,,500.0,820 <= days < 1200,961,False,True,False,True,False,False,True,False,False,False,VA
962,962,Tifton,N,US,Tift,407,True,False,Baptist - SBC,Baptist,AMQJXA0003FU,Church,31794-1381,Realm Connect,2021-04-22,,GA,Active,,1500.0,365 <= days < 650,962,True,False,True,False,True,False,False,False,False,False,GA
963,963,Madison,CU < 50,US,Davidson,1501,True,False,Church of Christ,Church of Christ,AMQJXA0003G5,Church,37115-3702,Realm Connect,2018-04-24,25.0,TN,Active,,3000.0,> 1200 days,963,True,True,True,False,False,False,True,False,False,False,TN
964,964,Strawberry Plains,CU < 50,US,Knox,1729,True,False,Baptist - SBC,Baptist,AMQJXA0003G8,Church,37871-1179,Realm Connect,2017-09-08,10.0,TN,Active,,500.0,> 1200 days,964,False,False,False,False,False,False,True,False,False,False,TN
965,965,Nashville,N,US,Davidson,295,True,False,Baptist - SBC,Baptist,AMQJXA0003GD,Church,37221-1845,Realm Connect,2021-08-12,,TN,Active,,790.0,< 1 Yr,965,False,False,False,False,False,False,False,False,False,False,TN
966,966,Granbury,200 <= CU,US,Hood,1838,True,False,Baptist - SBC,Baptist,AMQJXA0003GI,Church,76049-7985,Realm Connect,2017-05-22,18.0,TX,Active,,1050.0,> 1200 days,966,True,False,True,False,False,False,True,False,True,False,TX
967,967,Enterprise,CU < 50,US,Coffee,863,True,False,Baptist - SBC,Baptist,AMQJXA0003GU,Church,36330-6117,Realm Connect,2020-01-22,2.0,AL,Active,,500.0,820 <= days < 1200,967,True,False,False,False,False,False,False,False,False,False,AL
968,968,Lovington,CU < 50,US,Lea,1317,True,False,Baptist - SBC,Baptist,AMQJXA0003GY,Church,88260-3301,Realm Connect,2018-10-25,1.0,NM,Active,,1023.0,> 1200 days,968,True,False,False,False,False,False,True,False,False,False,NM
969,969,Bristol,N,US,Liberty,203,True,False,Baptist - SBC,Baptist,AMQJXA0003H2,Church,32321-3686,Realm Connect,2021-11-12,,FL,Active,,608.0,< 1 Yr,969,False,False,True,False,False,False,False,False,False,False,FL
970,970,Rockingham,CU < 50,US,Richmond,863,True,False,Baptist,Baptist,AMQJXA0003H3,Church,28379-3431,Realm Connect,2020-01-22,3.0,NC,Active,,350.0,820 <= days < 1200,970,True,False,False,False,False,False,False,True,False,False,NC
971,971,Simpsonville,200 <= CU,US,Greenville,1509,True,False,Methodist - UMC,Methodist,AMQJXA0003H5,Church,29681-5438,Realm Multiply,2018-04-16,19.0,SC,Active,,1500.0,> 1200 days,971,True,True,True,False,True,True,True,False,True,False,SC
972,972,Pontotoc,50 <= CU < 200,US,Pontotoc,1305,True,False,Baptist - SBC,Baptist,AMQJXA0003H7,Church,38863-2817,Realm Connect,2018-11-06,10.0,MS,Active,,1655.0,> 1200 days,972,True,False,False,False,False,False,True,False,False,False,MS
